candidate_name,party_name,storkreds,query_used,search_engine,query_phase,result_title,result_snippet,profile_url,profile_handle,handle_score,name_score,party_score,context_score,total_score,status
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Zishan Ali""",ddg,1,Zishan Ali (@zishuishere) | TikTok,"Zishan Ali (@zishuishere) on TikTok | 176.6K Likes. Visit my Youtube channel .Watch Zishan Ali 's popular videos: ""No words #nowords "", ""Haha #15svines #com..."".",https://www.tiktok.com/@zishuishere,zishuishere,0,25,8,0,33,manual_review
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Zishan Ali""",ddg,1,Zishan Ali (@ zishan . ali 012) | TikTok,Watch the latest video from Zishan Ali (@ zishan . ali 012).created by Zishan Ali with Siddiqui Production’s Pheli wari ajj onha by Naseem Ali Siddiqui.,https://www.tiktok.com/@zishan.ali012,zishan.ali012,35,25,8,0,68,possible_match
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Zishan Ali""",ddg,1,zishan Ali (@its_zishanali) | TikTok,zishan Ali (@its_zishanali) on TikTok | 13.5K Likes. all about Remix #foryou created by zishan Ali with user21399591353’s original sound.,https://www.tiktok.com/@its_zishanali,its_zishanali,18,25,8,0,51,possible_match
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Zishan Ali""",ddg,1,Zishan Ali (@zishan090) | TikTok,created by Zishan Ali with Zishan Ali ’s original sound.,https://www.tiktok.com/@zishan090,zishan090,0,25,8,0,33,manual_review
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Zishan Ali""",ddg,1,zishan siddiqui (@ zishan . ali .siddiqui) | TikTok,zishan siddiqui (@ zishan . ali .siddiqui) on TikTok | 1010 Likes. 77 Followers.#funny #hahahah #jkb143 created by zishan siddiqui with zishan siddiqui’s original sound - zishan siddiqui.,https://www.tiktok.com/@zishan.ali.siddiqui,zishan.ali.siddiqui,35,25,8,0,68,possible_match
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"""Zishan Ali"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""@zishanali""",ddg,2,M Zishan Zishan409 (@ zishanali 2917) | TikTok,"M Zishan Zishan409 (@ zishanali 2917) on TikTok | 16.6K Likes. 1808 Followers. Watch M Zishan Zishan409's popular videos: ""#CapCut """,https://www.tiktok.com/@zishanali2917,zishanali2917,35,25,8,0,68,possible_match
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""@zishanali""",ddg,2,Zishan Ali Shakh (@ zishanali 718) TikTok | Watch Zishan Ali...,1.2K Followers. tiktok.com/@zishan Ali 786 Watch the latest video from Zishan Ali Shakh (@ zishanali 718).,https://www.tiktok.com/@zishanali718,zishanali718,35,25,8,0,68,possible_match
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""@zishanali""",ddg,2,(@ zishanali 6508) | TikTok,4034 Followers. ہمارے ساتھ تعلقات کی پہلی اور آخری شرط وفاداری ہے .Watch the latest video from(@ zishanali 6508).,https://www.tiktok.com/@zishanali6508,zishanali6508,35,25,8,0,68,possible_match
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""@zishanali""",ddg,2,Valgdag 2025: Førstegangsvælgere og vigtigheden af stemme | TikTok,"Lad os løfte stemmeprocenten i hele landet og tage del i vores samfund… og ja, okay – den er måske lidt farvet # ZishanAli #Lærer #UngeStemmer #Moderaterne #Valg2025.",https://www.tiktok.com/@zishan.ali2101,zishan.ali2101,35,25,15,0,75,high_confidence
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"""Zishan Ali"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Zishan Ali,Moderaterne,Københavns Omegns Storkreds,"""Zishan Ali"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Rosa Eriksen,Moderaterne,Fyns Storkreds,"site:tiktok.com ""Rosa Eriksen""",ddg,1,Explora el fenómeno 'ACHO PR' en Perú | TikTok,perfil #terramar #makeup #delineado #rostro #mujeres #exito #emprendimiento #negocios #usa #mexico |photo:7597850405980212502| rosa - eriksen -kongerne|Not good news...,https://www.tiktok.com/@danielamendozatu,danielamendozatu,0,25,8,0,33,manual_review
Rosa Eriksen,Moderaterne,Fyns Storkreds,"site:tiktok.com ""Rosa Eriksen""",ddg,1,الاوراق المطلوبه لاستخراج جواز السفر لربة منزل | TikTok,- the final 30 burgers! #nationalburgerawards #ukburgers #burgerawards | rosa - eriksen -kongerne|dragón ball genkidama matsuri enver en ecuador|Replying to...,https://www.tiktok.com/discover/الاوراق-المطلوبه-لاستخراج-جواز-السفر-لربة-منزل,,0,25,8,0,33,manual_review
Rosa Eriksen,Moderaterne,Fyns Storkreds,"site:tiktok.com ""Rosa Eriksen""",ddg,1,#маруся_кошкина | TikTok,#Meme #MemeCut #CapCut #thepoppywar #humor #livro #aguerradapapoula | rosa eriksen kongerne|I FOUND THE LOOT CRATE RIN BELT ON POSHMARK IM SO HAPPEEEE...,https://www.tiktok.com/tag/маруся_кошкина,,0,25,8,0,33,manual_review
Rosa Eriksen,Moderaterne,Fyns Storkreds,"site:tiktok.com ""Rosa Eriksen""",ddg,1,Simba Golden Que Foi Levado No Furacão | TikTok,Final Rating: 10/10 [Collab] #melbournefoodblogger #melbournefoodie #melbournefood #melbfoodie #discovermelbourne | rosa - eriksen -kongerne|photo...,https://www.tiktok.com/discover/simba-golden-que-foi-levado-no-furacão,,0,25,8,0,33,manual_review
Rosa Eriksen,Moderaterne,Fyns Storkreds,"site:tiktok.com ""Rosa Eriksen""",ddg,1,Times Square Camera | TikTok,...na internet|azer bülbül ne sayarsan say|Deliciosos pasteles de Junior H para cumpleaños|lidl trikot mädchen|boots poem audio edit squid games| rosa eriksen kongerne|Novio grosero: Una...,https://www.tiktok.com/discover/times-square-camera,,0,25,8,0,33,manual_review
Rosa Eriksen,Moderaterne,Fyns Storkreds,"site:tiktok.com ""@rosaeriksen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40rosaeriksen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Rosa Eriksen,Moderaterne,Fyns Storkreds,"site:tiktok.com ""@rosa.eriksen""",ddg,3,vhs png｜Pesquisa do TikTok,Dani Rosa . eriksen cai em campo. chiara the voice kids. Video completo daiane dos santos danca dos famosos.,https://www.tiktok.com/discover/vhs-png,,0,25,8,0,33,manual_review
Ellen Emilie,Moderaterne,Københavns Storkreds,"site:tiktok.com ""Ellen Emilie""",ddg,1,Ellen Emilie (@ellenemilie_) | TikTok,«#barbie #patriarchy #copenhagen » от автора Ellen Emilie с композицией «original sound» (исполнитель Ellen Emilie ).,https://www.tiktok.com/@ellenemilie_,ellenemilie_,55,25,8,0,88,high_confidence
Ellen Emilie,Moderaterne,Københavns Storkreds,"site:tiktok.com ""Ellen Emilie""",ddg,1,Eyy med min Ronja på Sydøstsjællands Idrætsefterskole | TikTok,TikTok video from Ellen Emilie (@ ellen __ emilie ): “Oplev de sjove øjeblikke med Ronja på Sydøstsjællands Idrætsefterskole.,https://www.tiktok.com/@ellen__emilie,ellen__emilie,55,25,8,0,88,high_confidence
Ellen Emilie,Moderaterne,Københavns Storkreds,"""Ellen Emilie"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ellen Emilie,Moderaterne,Københavns Storkreds,"""Ellen Emilie"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ali Qais,Moderaterne,Københavns Storkreds,"site:tiktok.com ""Ali Qais""",ddg,1,Ali Qais Official - TikTok,"👉🌜 Ali Qais Official🌛👈 (@ali.qaisofficiall) on TikTok | 35K Likes. 2310 Followers. وَتُعِزُّمَنࣿ تَشَاءوَتُذِلُّ مَنࣿ تَشَاء.Watch 👉🌜 Ali Qais Official🌛👈's popular videos: ""Tranding video#viral..."", """,https://www.tiktok.com/@ali.qaisofficiall,ali.qaisofficiall,35,25,8,0,68,possible_match
Ali Qais,Moderaterne,Københavns Storkreds,"site:tiktok.com ""Ali Qais""",ddg,1,#qais Malik Ali #foryou #trending #100k #foryou | TikTok,TikTok video from Ali Qais (@ali.qais456): “#qais Malik Ali #foryou #trending #100k #foryou”. original sound - Ali Qais .,https://www.tiktok.com/@ali.qais456,ali.qais456,35,25,8,0,68,possible_match
Ali Qais,Moderaterne,Københavns Storkreds,"""Ali Qais"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ali Qais,Moderaterne,Københavns Storkreds,"site:tiktok.com ""@aliqais""",ddg,2,علـي قيسِ (@1qailw) | TikTok,"329K. تسجيلات الإعجاب. ماعدي محتوى مع الأسف Snapchat:@i. aliqais ' instagram : @1iqail , or.",https://www.tiktok.com/@1qailw,1qailw,0,25,8,0,33,manual_review
Ali Qais,Moderaterne,Københavns Storkreds,"site:tiktok.com ""@aliqais""",ddg,2,Asad-qais (@ aliqais 948) | TikTok,Asad-qais (@ aliqais 948) on TikTok | 20K Likes. 685 Followers. TLP.Watch the latest video from Asad-qais (@ aliqais 948).,https://www.tiktok.com/@aliqais948,aliqais948,35,25,8,0,68,possible_match
Ali Qais,Moderaterne,Københavns Storkreds,"site:tiktok.com ""@aliqais""",ddg,2,علي قيس الزورائي (@ aliqais 52) | TikTok,aliqais 52. علي قيس الزورائي. متابعة.,https://www.tiktok.com/@aliqais52,aliqais52,35,25,8,0,68,possible_match
Ali Qais,Moderaterne,Københavns Storkreds,"site:tiktok.com ""@aliqais""",ddg,2,تم عيد الاضحى (@ismal. aliqais ) | TikTok,تم عيد الاضحى (@ismal. aliqais ) على TikTok(تيك توك ) |925 من تسجيلات الإعجاب.600 من المتابعين.شاهد أحدث فيديو من تم عيد الاضحى (@ismal. aliqais ).,https://www.tiktok.com/@ismal.aliqais,ismal.aliqais,18,25,8,0,51,possible_match
Ali Qais,Moderaterne,Københavns Storkreds,"""Ali Qais"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ali Qais,Moderaterne,Københavns Storkreds,"site:tiktok.com ""@ali.qais""",ddg,3,Qaisar Ali (@ qais _vlogs) | TikTok,Qaisar Ali (@ qais _vlogs) on TikTok | 55.7K Likes. 7912 Followers.#boulevard #riyadh #halloween #saudiarabia created by Qaisar Ali with MALIK _ TANVEER’s original sound. 2.7M.,https://www.tiktok.com/@qais_vlogs,qais_vlogs,18,25,8,0,51,possible_match
Ali Qais,Moderaterne,Københavns Storkreds,"site:tiktok.com ""@ali.qais""",ddg,3,18.3M posts. Discover videos related to Qais on TikTok.,TikTok video from Qais Ali (@ qais .ali227)Qais Ali. if your reading this ty pls follow me for more - m1sty.,https://www.tiktok.com/discover/qais,,0,25,8,0,33,manual_review
Ali Qais,Moderaterne,Københavns Storkreds,"site:tiktok.com ""@ali.qais""",ddg,3,غیر معمولی فارم پر جانے کا تجربہ | TikTok,TikTok video from qais ali 786 (@ qais . ali .7861): “مجھے فارم جانے کا شوق ہے، آپ کے خیال میں کیا کرنا چاہیے؟,https://www.tiktok.com/@qais.ali.7861,qais.ali.7861,18,25,8,0,51,possible_match
Ali Qais,Moderaterne,Københavns Storkreds,"site:tiktok.com ""@ali.qais""",ddg,3,Qais -f- Ali (@user9753877418157) | TikTok,Qais -f- Ali . Follow. Message.created by Qais -f- Ali with Qais -f- Ali ’s original sound. 87. 26.,https://www.tiktok.com/@user9753877418157,user9753877418157,0,25,8,0,33,manual_review
Ali Qais,Moderaterne,Københavns Storkreds,"site:tiktok.com ""@ali.qais""",ddg,3,Exploring Fitness Trends on TikTok in the UK and Pakistan | TikTok,original sound - Qais Ali Mehdi. 222. Likes.,https://www.tiktok.com/@qais.ali.mehdi,qais.ali.mehdi,18,25,8,0,51,possible_match
Ali Qais,Moderaterne,Københavns Storkreds,"""Ali Qais"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ali Qais,Moderaterne,Københavns Storkreds,"""Ali Qais"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Monika Rubin,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Monika Rubin""",ddg,1,Monika Rubin 95 | TikTok,"Odkrywaj filmy na TikToku związane z: Monika Rubin 95. Zobacz więcej filmów o James Gawio, Cloud 3 Hajto, Budda Bugatti Ankieta, Aga Sobczak Alvaro, Taniec Drake I Rihan...",https://www.tiktok.com/discover/monika-rubin-95,,0,25,8,0,33,manual_review
Monika Rubin,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Monika Rubin""",ddg,1,Filmy użytkownika Monika Rubin 195 (@mona_aa11)... | TikTok,Monika Rubin 195 · 2022-1-19. Obserwuj.,https://www.tiktok.com/@mona_aa11,mona_aa11,0,25,8,0,33,manual_review
Monika Rubin,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Monika Rubin""",ddg,1,Erevan cofe｜Поиск в TikTok,monika rubin 95. Bell HYPOAllergenic Ultra Glow LipFaceEye Gloss. liza anorue walka.,https://www.tiktok.com/discover/Erevan-cofe?lang=ru-RU,,0,25,8,0,33,manual_review
Monika Rubin,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Monika Rubin""",ddg,1,escucha esto #ellider #Marcos | TikTok,...7589282953172241682|photo:7577043260519042326| Monika Rubin og LA-stemmerne: En desperate mission|There’s literally no escape they’re in every single room #autisticadult...,https://www.tiktok.com/@directoalpunto_,directoalpunto_,0,25,8,0,33,manual_review
Monika Rubin,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Monika Rubin""",ddg,1,Смотрите популярные видео от The fall spoiler | TikTok,monika rubin . Fat juicy lips and straight teeth no braces. Nadia sophie lund.,https://www.tiktok.com/discover/The-fall-spoiler?lang=ru-RU,,0,25,8,0,33,manual_review
Monika Rubin,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""@monikarubin""",ddg,2,Monika Rabuzin | TikTok,TikTok video from monikarubin (@ monikarubin ): “Coraz bliżej wiosna #torebkidamskie #torebkinazamówienie #pomysłnaprezent #gift #handmade#rękodzieło”.,https://www.tiktok.com/discover/monika-rabuzin,,0,25,8,0,33,manual_review
Monika Rubin,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""@monikarubin""",ddg,2,Yenifer Melissa (@melissa.yenifer) | TikTok,... monikarubin |клавиатура f3287 обзор як поменять подсветку|kiboerカッサ|Adios vaquera #bridetobe #bride #despedidadesoltera #amigas #damasdehonor #boda #viral_video.,https://www.tiktok.com/@melissa.yenifer,melissa.yenifer,0,25,8,0,33,manual_review
Monika Rubin,Moderaterne,Københavns Omegns Storkreds,"""Monika Rubin"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Monika Rubin,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""@monika.rubin""",ddg,3,Битва Аниматроников | TikTok,TikTok video from LENOFAG &JUST MONIKA (@lena_everlasting_summer): “#рек #рекомендации #фнаф #5ночейсфредди #аниматроники #рекоминдации”.,https://www.tiktok.com/discover/битва-аниматроников,,0,12,8,0,20,manual_review
Monika Rubin,Moderaterne,Københavns Omegns Storkreds,"""Monika Rubin"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Monika Rubin,Moderaterne,Københavns Omegns Storkreds,"""Monika Rubin"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Karan Khosla,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Karan Khosla""",ddg,1,Karan Khosla (@karankhosla53) | TikTok,Karan Khosla (@karankhosla53) on TikTok | 6818 Likes. 1107 Followers. Watch Karan Khosla 's popular videos,https://www.tiktok.com/@karankhosla53,karankhosla53,35,25,8,0,68,possible_match
Karan Khosla,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Karan Khosla""",ddg,1,Karan Khosla (@lioneatsmango) | TikTok,Karan Khosla (@lioneatsmango) on TikTok | Watch the latest video from Karan Khosla (@lioneatsmango).,https://www.tiktok.com/@lioneatsmango,lioneatsmango,0,25,8,0,33,manual_review
Karan Khosla,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Karan Khosla""",ddg,1,Ludomani i episode 2 af Brody og Lads | TikTok,Karan Khosla . Karan Khosla #forræder #UkendtGrund #fyp #dansk #podcast.,https://www.tiktok.com/@andreas.brody,andreas.brody,0,25,8,0,33,manual_review
Karan Khosla,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Karan Khosla""",ddg,1,Nanu Khosla | TikTok,TikTok پر Nanu Khosla سے متعلقہ ویڈیوز کو دریافت کریں۔ Karan Khosla (@ karan . khosla 6) کی جانب سے TikTok ویڈیو۔original sound - Aya Kamotryia۔,https://www.tiktok.com/discover/nanu-khosla,,0,25,8,0,33,manual_review
Karan Khosla,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Karan Khosla""",ddg,1,12.5M posts. Discover videos related to Buster Edit Audio on TikTok.,"Founded by Ella Ford, Remi Corneloup, Kendrick Karan Khosla and Gianni Brown. Thank you to all of our clients and supporters.",https://www.tiktok.com/discover/buster-edit-audio,,0,25,8,0,33,manual_review
Karan Khosla,Moderaterne,Københavns Omegns Storkreds,"""Karan Khosla"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Karan Khosla,Moderaterne,Københavns Omegns Storkreds,"""Karan Khosla"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Karan Khosla,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""@karan.khosla""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40karan.khosla%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Karan Khosla,Moderaterne,Københavns Omegns Storkreds,"""Karan Khosla"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Karan Khosla,Moderaterne,Københavns Omegns Storkreds,"""Karan Khosla"" tiktok moderaterne",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Mads Sebbelov,Moderaterne,Københavns Storkreds,"site:tiktok.com ""Mads Sebbelov""",ddg,1,Hold håbet op – Mads Sebbelovs kamp for organdonation | TikTok,"Kærlig hilsen Mads Sebbelov - tag stilling til organdonation www.madssebbelov.dk. Folketingskandidat for Moderaterne, Københavns Storkreds.",https://www.tiktok.com/@madssebbelov1,madssebbelov1,35,25,15,5,80,high_confidence
Mads Sebbelov,Moderaterne,Københavns Storkreds,"site:tiktok.com ""Mads Sebbelov""",ddg,1,মাতায় সমস্যা: আবেগের বয়স কি শেষ? | TikTok,"Jeg ønsker dig og dine kære en glædelig jul og et godt nytår – med håb, omsorg og blik for hinanden. De varmeste jule- og nytårshilsner Mads Sebbelov Folketingskandidat for...",https://www.tiktok.com/@johirul.islam.manna1,johirul.islam.manna1,0,25,8,5,38,manual_review
Mads Sebbelov,Moderaterne,Københavns Storkreds,"site:tiktok.com ""Mads Sebbelov""",ddg,1,Gesto Cariñoso entre las Reinas en los Premios Asturias | TikTok,"Jeg ønsker dig og dine kære en glædelig jul og et godt nytår – med håb, omsorg og blik for hinanden. De varmeste jule- og nytårshilsner Mads Sebbelov Folketingskandidat for...",https://www.tiktok.com/@abc.es,abc.es,0,25,8,5,38,manual_review
Mads Sebbelov,Moderaterne,Københavns Storkreds,"site:tiktok.com ""Mads Sebbelov""",ddg,1,#Tarkov #Tarkovmemes #Tarkovclips #Тарыч #Тарков | TikTok,"Jeg ønsker dig og dine kære en glædelig jul og et godt nytår – med håb, omsorg og blik for hinanden. De varmeste jule- og nytårshilsner Mads Sebbelov Folketingskandidat for...",https://www.tiktok.com/@battersstoch,battersstoch,0,25,8,5,38,manual_review
