candidate_key,candidate_name,party_name,storkreds,age_num,education,tiktok_exists,candidate_votes_total_2026,party_votes_total_2026,vote_share_of_party_total_2026,videos_last_7d,videos_last_14d,videos_last_30d,videos_last_90d,videos_total_2026,prior_vote_share_of_party_2022,prior_party_rank_2022
Mikkel Bisgaard || Venstre || nordjylland,Mikkel Bisgaard,Venstre,nordjylland,0.0,Bachelor-/diplomuddannelse,0,705,235636,0.002991902765282045,0.0,0.0,0.0,0.0,0.0,,
Mikkel Bjørn || Dansk Folkeparti || københavns omegn,Mikkel Bjørn,Dansk Folkeparti,københavns omegn,0.0,Bachelor-/diplomuddannelse,1,5746,126849,0.04529795268389975,0.0,1.0,4.0,8.0,8.0,,
Mikkel Dencker || Dansk Folkeparti || københavns omegn,Mikkel Dencker,Dansk Folkeparti,københavns omegn,0.0,Gymnasial uddannelse,0,750,126849,0.005912541683418868,0.0,0.0,0.0,0.0,0.0,0.02297270763793442,11.0
Mikkel Hartwich || Dansk Folkeparti || nordsjælland,Mikkel Hartwich,Dansk Folkeparti,nordsjælland,0.0,Erhvervsuddannelse,0,840,126849,0.006622046685429132,0.0,0.0,0.0,0.0,0.0,,
Mikkel Sammy Christensen || SF - Socialistisk Folkeparti || københavn,Mikkel Sammy Christensen,SF - Socialistisk Folkeparti,københavn,0.0,Kandidat-/masteruddannelse,1,624,180086,0.003465011161334029,4.0,7.0,13.0,24.0,25.0,,
Mikkel Senna Odoom || Radikale Venstre || københavn,Mikkel Senna Odoom,Radikale Venstre,københavn,0.0,Kandidat-/masteruddannelse,0,529,100983,0.005238505491023241,0.0,0.0,0.0,0.0,0.0,,
Mikkel Westh Jepsen || Radikale Venstre || nordsjælland,Mikkel Westh Jepsen,Radikale Venstre,nordsjælland,0.0,Bachelor-/diplomuddannelse,1,472,100983,0.0046740540487012665,3.0,6.0,15.0,19.0,25.0,,
Milo Gaarde || SF - Socialistisk Folkeparti || sydjylland,Milo Gaarde,SF - Socialistisk Folkeparti,sydjylland,0.0,Gymnasial uddannelse,1,922,180086,0.005119776106971114,2.0,3.0,6.0,8.0,8.0,,
Mogens Haugaard || Moderaterne || sjælland,Mogens Haugaard,Moderaterne,sjælland,0.0,Erhvervsuddannelse,0,330,100412,0.003286459785682986,0.0,0.0,0.0,0.0,0.0,,
Mogens Jensen || Socialdemokratiet || vestjylland,Mogens Jensen,Socialdemokratiet,vestjylland,0.0,Gymnasial uddannelse,0,7010,369428,0.018975280704223826,0.0,0.0,0.0,0.0,0.0,0.017996957944423554,19.0
Mohammad Rona || Moderaterne || nordjylland,Mohammad Rona,Moderaterne,nordjylland,0.0,Bachelor-/diplomuddannelse,1,1604,100412,0.015974186352228817,4.0,9.0,14.0,14.0,15.0,0.017890534189114064,7.0
Mona Juul || Det Konservative Folkeparti || østjylland,Mona Juul,Det Konservative Folkeparti,østjylland,0.0,Bachelor-/diplomuddannelse,0,21594,133656,0.16156401508349794,0.0,0.0,0.0,0.0,0.0,0.09574771319737763,3.0
Monika Rubin || Moderaterne || københavns omegn,Monika Rubin,Moderaterne,københavns omegn,0.0,Ph.d.-uddannelse,0,4633,100412,0.04613990359717962,0.0,0.0,0.0,0.0,0.0,0.0568723572716093,4.0
Morten Arvidsson || Moderaterne || nordjylland,Morten Arvidsson,Moderaterne,nordjylland,0.0,Seminaruddannelse,0,658,100412,0.006553001633270924,0.0,0.0,0.0,0.0,0.0,,
Morten Bering || SF - Socialistisk Folkeparti || københavn,Morten Bering,SF - Socialistisk Folkeparti,københavn,0.0,Ikke oplyst,0,69,180086,0.00038315027264751287,0.0,0.0,0.0,0.0,0.0,,
Morten Bo Bertelsen || SF - Socialistisk Folkeparti || nordjylland,Morten Bo Bertelsen,SF - Socialistisk Folkeparti,nordjylland,0.0,Kandidat-/masteruddannelse,0,772,180086,0.004286840731650434,0.0,0.0,0.0,0.0,0.0,,
Morten Bødskov || Socialdemokratiet || københavns omegn,Morten Bødskov,Socialdemokratiet,københavns omegn,0.0,Bachelor-/diplomuddannelse,0,5643,369428,0.015274965622529965,0.0,0.0,0.0,0.0,0.0,0.023822887258726267,12.0
Morten Dahlin || Venstre || sjælland,Morten Dahlin,Venstre,sjælland,0.0,Bachelor-/diplomuddannelse,1,7021,235636,0.029795956475241473,6.0,13.0,16.0,16.0,18.0,0.037037287997777495,9.0
Morten Dehn || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Morten Dehn,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,0.0,Ikke oplyst,0,260,22238,0.011691698893785412,0.0,0.0,0.0,0.0,0.0,,
Morten E.G. Brautsch || Moderaterne || vestjylland,Morten E.G. Brautsch,Moderaterne,vestjylland,0.0,Kandidat-/masteruddannelse,0,1585,100412,0.015784965940325857,0.0,0.0,0.0,0.0,0.0,,
Morten Hell || Moderaterne || sydjylland,Morten Hell,Moderaterne,sydjylland,0.0,Ph.d.-uddannelse,1,1001,100412,0.009968928016571725,6.0,8.0,8.0,8.0,8.0,,
Morten Hvidberg Greve || Alternativet || nordsjælland,Morten Hvidberg Greve,Alternativet,nordsjælland,0.0,Kandidat-/masteruddannelse,0,145,44532,0.003256085511542262,0.0,0.0,0.0,0.0,0.0,0.00882447896115077,14.0
Morten Høgh || Venstre || vestjylland,Morten Høgh,Venstre,vestjylland,0.0,Kandidat-/masteruddannelse,1,1712,235636,0.007265443310869307,0.0,2.0,2.0,2.0,2.0,,
Morten Messerschmidt || Dansk Folkeparti || sjælland,Morten Messerschmidt,Dansk Folkeparti,sjælland,0.0,Ikke oplyst,1,50819,126849,0.4006259410795513,6.0,13.0,32.0,45.0,62.0,,
Morten Riis || Enhedslisten - De Rød-Grønne || bornholm,Morten Riis,Enhedslisten - De Rød-Grønne,bornholm,0.0,Ikke oplyst,0,279,86659,0.0032195155725314164,0.0,0.0,0.0,0.0,0.0,0.008066677386503724,14.0
Morten Ryom || Socialdemokratiet || nordjylland,Morten Ryom,Socialdemokratiet,nordjylland,0.0,Erhvervsuddannelse,1,1389,369428,0.0037598666045887156,0.0,0.0,0.0,0.0,0.0,0.005048577474195848,47.0
Morten Siig Henriksen || SF - Socialistisk Folkeparti || østjylland,Morten Siig Henriksen,SF - Socialistisk Folkeparti,østjylland,0.0,Kandidat-/masteruddannelse,0,644,180086,0.0035760692113767866,0.0,0.0,0.0,0.0,0.0,0.01268819492472203,21.0
Morten Sørensen || Det Konservative Folkeparti || østjylland,Morten Sørensen,Det Konservative Folkeparti,østjylland,0.0,Kandidat-/masteruddannelse,1,495,133656,0.00370353743939666,0.0,0.0,0.0,0.0,0.0,,
Morten Trillingsgaard Høybye || Det Konservative Folkeparti || sydjylland,Morten Trillingsgaard Høybye,Det Konservative Folkeparti,sydjylland,0.0,Erhvervsuddannelse,0,313,133656,0.0023418327647094033,0.0,0.0,0.0,0.0,0.0,,
Morten Vehl Revsbeck || Danmarksdemokraterne - Inger Støjberg || vestjylland,Morten Vehl Revsbeck,Danmarksdemokraterne - Inger Støjberg,vestjylland,0.0,Kandidat-/masteruddannelse,0,1681,75770,0.022185561567902863,0.0,0.0,0.0,0.0,0.0,,
Nadja Natalie Isaksen || Borgernes Parti - Lars Boje Mathiesen || sydjylland,Nadja Natalie Isaksen,Borgernes Parti - Lars Boje Mathiesen,sydjylland,0.0,Kandidat-/masteruddannelse,1,1301,22238,0.05850346254159547,1.0,2.0,2.0,2.0,6.0,,
Nana Harring || Dansk Folkeparti || østjylland,Nana Harring,Dansk Folkeparti,østjylland,0.0,Bachelor-/diplomuddannelse,0,1121,126849,0.008837278969483402,0.0,0.0,0.0,0.0,0.0,,
Nana Løcke Buttenschøn || Alternativet || københavns omegn,Nana Løcke Buttenschøn,Alternativet,københavns omegn,0.0,Erhvervsuddannelse,0,206,44532,0.004625887002604868,0.0,0.0,0.0,0.0,0.0,,
Nanna Bonde || SF - Socialistisk Folkeparti || københavn,Nanna Bonde,SF - Socialistisk Folkeparti,københavn,0.0,Kandidat-/masteruddannelse,0,4166,180086,0.023133391823906356,0.0,0.0,0.0,0.0,0.0,,
Nanna Høyrup || Alternativet || nordsjælland,Nanna Høyrup,Alternativet,nordsjælland,0.0,Bachelor-/diplomuddannelse,0,268,44532,0.006018144255816042,0.0,0.0,0.0,0.0,0.0,0.01617821142877641,9.0
Nanna W. Gotfredsen || Moderaterne || københavn,Nanna W. Gotfredsen,Moderaterne,københavn,0.0,Kandidat-/masteruddannelse,0,1091,100412,0.010865235230848903,0.0,0.0,0.0,0.0,0.0,0.03930189855292195,5.0
Natascha Remvig || Venstre || københavn,Natascha Remvig,Venstre,københavn,0.0,Kandidat-/masteruddannelse,0,411,235636,0.0017442156546537881,0.0,0.0,0.0,0.0,0.0,,
Natasja Bruun Knudsen || Det Konservative Folkeparti || fyn,Natasja Bruun Knudsen,Det Konservative Folkeparti,fyn,0.0,Bachelor-/diplomuddannelse,0,446,133656,0.0033369246423654757,0.0,0.0,0.0,0.0,0.0,,
Nicholas Wentworth || Radikale Venstre || sydjylland,Nicholas Wentworth,Radikale Venstre,sydjylland,0.0,Kandidat-/masteruddannelse,1,217,100983,0.0021488765435766417,0.0,0.0,0.0,0.0,0.0,,
Nick Zimmermann || Dansk Folkeparti || østjylland,Nick Zimmermann,Dansk Folkeparti,østjylland,0.0,Erhvervsuddannelse,1,6007,126849,0.047355517189729524,4.0,5.0,5.0,5.0,5.0,0.10200274887099942,3.0
Nicklas Stampe Raabjerg || Alternativet || vestjylland,Nicklas Stampe Raabjerg,Alternativet,vestjylland,0.0,Bachelor-/diplomuddannelse,0,142,44532,0.00318871822509656,0.0,0.0,0.0,0.0,0.0,,
Nicklas Verne || Det Konservative Folkeparti || vestjylland,Nicklas Verne,Det Konservative Folkeparti,vestjylland,0.0,Kandidat-/masteruddannelse,1,352,133656,0.0026336266235709583,13.0,18.0,33.0,33.0,35.0,,
Nicolai Sandager || Liberal Alliance || sjælland,Nicolai Sandager,Liberal Alliance,sjælland,0.0,Gymnasial uddannelse,1,172,117371,0.0014654386517964403,0.0,4.0,5.0,7.0,7.0,0.006769002636203866,18.0
Nicolai Wammen || Socialdemokratiet || østjylland,Nicolai Wammen,Socialdemokratiet,østjylland,0.0,Ikke oplyst,0,19203,369428,0.05198035882499431,0.0,0.0,0.0,0.0,0.0,0.05057557712059898,3.0
Niels Bolding || Dansk Folkeparti || fyn,Niels Bolding,Dansk Folkeparti,fyn,0.0,Kandidat-/masteruddannelse,0,344,126849,0.0027118857854614544,0.0,0.0,0.0,0.0,0.0,,
Niels Christensen || Borgernes Parti - Lars Boje Mathiesen || nordjylland,Niels Christensen,Borgernes Parti - Lars Boje Mathiesen,nordjylland,0.0,Ikke oplyst,0,351,22238,0.015783793506610307,0.0,0.0,0.0,0.0,0.0,,
Niels H. Bünemann || Venstre || nordjylland,Niels H. Bünemann,Venstre,nordjylland,0.0,Kandidat-/masteruddannelse,0,606,235636,0.0025717632280296727,0.0,0.0,0.0,0.0,0.0,,
Niels Haxthausen || SF - Socialistisk Folkeparti || københavns omegn,Niels Haxthausen,SF - Socialistisk Folkeparti,københavns omegn,0.0,Kandidat-/masteruddannelse,0,311,180086,0.0017269526781648768,0.0,0.0,0.0,0.0,0.0,0.005492897802840879,32.0
Niels Henning Bladt || Venstre || sydjylland,Niels Henning Bladt,Venstre,sydjylland,0.0,Kandidat-/masteruddannelse,0,590,235636,0.002503861888675754,0.0,0.0,0.0,0.0,0.0,0.003909717375542922,30.0
Niels Kristian Larsen || SF - Socialistisk Folkeparti || vestjylland,Niels Kristian Larsen,SF - Socialistisk Folkeparti,vestjylland,0.0,Gymnasial uddannelse,0,648,180086,0.003598280821385338,0.0,0.0,0.0,0.0,0.0,0.006490397403841038,29.0
Niels Peder Ravn || Det Konservative Folkeparti || københavn,Niels Peder Ravn,Det Konservative Folkeparti,københavn,0.0,Bachelor-/diplomuddannelse,1,461,133656,0.0034491530496199197,0.0,0.0,0.0,0.0,0.0,,
Niels Povlsgaard || Liberal Alliance || østjylland,Niels Povlsgaard,Liberal Alliance,østjylland,0.0,Kandidat-/masteruddannelse,0,88,117371,0.0007497593102214346,0.0,0.0,0.0,0.0,0.0,,
Niklas Stenbye || Venstre || bornholm,Niklas Stenbye,Venstre,bornholm,0.0,Bachelor-/diplomuddannelse,0,558,235636,0.002368059209967917,0.0,0.0,0.0,0.0,0.0,,
Nikolai Eskild Jensen || Alternativet || københavn,Nikolai Eskild Jensen,Alternativet,københavn,0.0,Kandidat-/masteruddannelse,0,222,44532,0.004985179196981946,0.0,0.0,0.0,0.0,0.0,,
Nikolaj Brink Olsen || Liberal Alliance || sjælland,Nikolaj Brink Olsen,Liberal Alliance,sjælland,0.0,Erhvervsuddannelse,0,93,117371,0.0007923592710294706,0.0,0.0,0.0,0.0,0.0,,
Nikolaj Bøgh || Det Konservative Folkeparti || københavn,Nikolaj Bøgh,Det Konservative Folkeparti,københavn,0.0,Kandidat-/masteruddannelse,0,1827,133656,0.01366942000359131,0.0,0.0,0.0,0.0,0.0,0.03692570806664766,10.0
Nikolaj C. Andersen || Moderaterne || nordjylland,Nikolaj C. Andersen,Moderaterne,nordjylland,0.0,Erhvervsuddannelse,0,168,100412,0.0016731067999840657,0.0,0.0,0.0,0.0,0.0,,
Nikolaj Leed Henriksen || Venstre || fyn,Nikolaj Leed Henriksen,Venstre,fyn,0.0,Kandidat-/masteruddannelse,0,649,235636,0.0027542480775433293,0.0,0.0,0.0,0.0,0.0,0.0074738618114797975,28.0
Nikolaj Vang || Danmarksdemokraterne - Inger Støjberg || fyn,Nikolaj Vang,Danmarksdemokraterne - Inger Støjberg,fyn,0.0,Seminaruddannelse,0,1373,75770,0.018120628216972415,0.0,0.0,0.0,0.0,0.0,,
Nikoline Erbs Hillers-Bendtsen || Alternativet || østjylland,Nikoline Erbs Hillers-Bendtsen,Alternativet,østjylland,0.0,Bachelor-/diplomuddannelse,1,1267,44532,0.028451450642234796,2.0,4.0,10.0,10.0,60.0,0.05578075115686767,3.0
Nils Brøgger || SF - Socialistisk Folkeparti || vestjylland,Nils Brøgger,SF - Socialistisk Folkeparti,vestjylland,0.0,Kandidat-/masteruddannelse,0,1898,180086,0.010539408949057673,0.0,0.0,0.0,0.0,0.0,,
Nils Sjøberg || Radikale Venstre || sydjylland,Nils Sjøberg,Radikale Venstre,sydjylland,0.0,Kandidat-/masteruddannelse,0,281,100983,0.0027826465840785084,0.0,0.0,0.0,0.0,0.0,0.017514110607785665,14.0
Noah Sturis || Alternativet || københavn,Noah Sturis,Alternativet,københavn,0.0,Kandidat-/masteruddannelse,1,153,44532,0.0034357316087308,0.0,0.0,0.0,0.0,0.0,0.03249991032033576,5.0
Nynne Printz || SF - Socialistisk Folkeparti || fyn,Nynne Printz,SF - Socialistisk Folkeparti,fyn,0.0,Bachelor-/diplomuddannelse,0,234,180086,0.001299379185500261,0.0,0.0,0.0,0.0,0.0,0.0050805979677608125,33.0
Ole Birk Olesen || Liberal Alliance || københavn,Ole Birk Olesen,Liberal Alliance,københavn,0.0,Bachelor-/diplomuddannelse,1,2886,117371,0.024588697378398413,1.0,1.0,4.0,5.0,5.0,0.07535149384885764,2.0
Ole Dupont Kofod || Alternativet || fyn,Ole Dupont Kofod,Alternativet,fyn,0.0,Kandidat-/masteruddannelse,0,81,44532,0.001818916734033953,0.0,0.0,0.0,0.0,0.0,0.0052372923915772855,17.0
Ole Lynggaard Jørgensen || Radikale Venstre || sydjylland,Ole Lynggaard Jørgensen,Radikale Venstre,sydjylland,0.0,Bachelor-/diplomuddannelse,0,178,100983,0.0017626729251458166,0.0,0.0,0.0,0.0,0.0,0.006540539231123277,23.0
Patrick Bryhl || Danmarksdemokraterne - Inger Støjberg || sydjylland,Patrick Bryhl,Danmarksdemokraterne - Inger Støjberg,sydjylland,0.0,Bachelor-/diplomuddannelse,0,714,75770,0.009423254586247855,0.0,0.0,0.0,0.0,0.0,,
Patrizia Venturelli Christensen || Liberal Alliance || københavns omegn,Patrizia Venturelli Christensen,Liberal Alliance,københavns omegn,0.0,Ph.d.-uddannelse,0,467,117371,0.0039788363394705675,0.0,0.0,0.0,0.0,0.0,,
Paulina Laparil || Borgernes Parti - Lars Boje Mathiesen || nordjylland,Paulina Laparil,Borgernes Parti - Lars Boje Mathiesen,nordjylland,0.0,Kandidat-/masteruddannelse,0,292,22238,0.013130677219174386,0.0,0.0,0.0,0.0,0.0,,
Paw Hedegaard Amdisen || SF - Socialistisk Folkeparti || østjylland,Paw Hedegaard Amdisen,SF - Socialistisk Folkeparti,østjylland,0.0,Kandidat-/masteruddannelse,0,1384,180086,0.007685217062958809,0.0,0.0,0.0,0.0,0.0,,
Paw Karslund || Dansk Folkeparti || københavn,Paw Karslund,Dansk Folkeparti,københavn,0.0,Ikke oplyst,0,1677,126849,0.013220443204124589,0.0,0.0,0.0,0.0,0.0,0.04967602591792657,6.0
Peder Hvelplund || Enhedslisten - De Rød-Grønne || nordjylland,Peder Hvelplund,Enhedslisten - De Rød-Grønne,nordjylland,0.0,Seminaruddannelse,0,2296,86659,0.026494651449935958,0.0,0.0,0.0,0.0,0.0,0.05300959425416734,4.0
Peder Key Kristiansen || Socialdemokratiet || nordjylland,Peder Key Kristiansen,Socialdemokratiet,nordjylland,0.0,Erhvervsuddannelse,0,1770,369428,0.004791190705631408,0.0,0.0,0.0,0.0,0.0,,
Peder Larsen || SF - Socialistisk Folkeparti || nordjylland,Peder Larsen,SF - Socialistisk Folkeparti,nordjylland,0.0,Seminaruddannelse,0,602,180086,0.003342847306286996,0.0,0.0,0.0,0.0,0.0,0.0041761983295206685,36.0
Pelle Dragsted || Enhedslisten - De Rød-Grønne || københavn,Pelle Dragsted,Enhedslisten - De Rød-Grønne,københavn,0.0,Kandidat-/masteruddannelse,1,30707,86659,0.35434288417821574,3.0,7.0,19.0,31.0,50.0,0.3786514444980436,1.0
Per Husted || Socialdemokratiet || nordjylland,Per Husted,Socialdemokratiet,nordjylland,0.0,Kandidat-/masteruddannelse,0,2846,369428,0.007703801552670615,0.0,0.0,0.0,0.0,0.0,0.006232846342517497,45.0
Per Kamp Stefansen || Socialdemokratiet || vestjylland,Per Kamp Stefansen,Socialdemokratiet,vestjylland,0.0,Ikke oplyst,0,193,369428,0.0005224292690321254,0.0,0.0,0.0,0.0,0.0,0.00040691702821478486,55.0
Per Knudsen || Dansk Folkeparti || sydjylland,Per Knudsen,Dansk Folkeparti,sydjylland,0.0,Ikke oplyst,0,448,126849,0.0035317582322288705,0.0,0.0,0.0,0.0,0.0,,
Per Larsen || Det Konservative Folkeparti || nordjylland,Per Larsen,Det Konservative Folkeparti,nordjylland,0.0,Erhvervsuddannelse,0,2367,133656,0.0177096426647513,0.0,0.0,0.0,0.0,0.0,0.06177606177606178,5.0
Per Nørgaard Andersen || Liberal Alliance || københavn,Per Nørgaard Andersen,Liberal Alliance,københavn,0.0,Kandidat-/masteruddannelse,0,149,117371,0.0012694788320794744,0.0,0.0,0.0,0.0,0.0,0.0030206502636203865,26.0
